"stand_component","plot_ID","stand","SP_code","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff"
"RG","140053","A","gfi","total",2.89804701389572,1.44902350694786,0.0106807948201163,NA,NA
"RG","140053","A","sei","ag",0.000159996714289197,7.99983571445987e-05,9.93419599021626e-07,NA,NA
"RG","140053","A","sei","bg",0,0,0,NA,NA
"RG","140053","A","sei","total",0.000159996714289197,7.99983571445987e-05,9.93419599021626e-07,NA,NA
"RG","140053","A","ser","ag",0.666329721176651,0.333164860588326,0.00480689903790216,NA,NA
"RG","140053","A","ser","bg",3.22586952161684e-07,1.61293476080842e-07,1.19357172299823e-09,NA,NA
"RG","140053","A","ser","fwb",0.666329226213219,0.33316461310661,0.00480689903790216,NA,NA
"RG","140053","A","ser","ndl",4.94963431264987e-07,2.47481715632493e-07,0,NA,NA
"RG","140053","A","ser","total",0.666330043763604,0.333165021881802,0.00480690023147389,NA,NA
"RG","140053","A","vbe","ag",1.54000242363699,0.770001211818492,0.00708554725443347,NA,NA
"RG","140053","A","vbe","bg",5.56279453344494e-07,2.78139726672247e-07,1.68552674363382e-09,NA,NA
"RG","140053","A","vbe","fwb",1.53548070501913,0.767740352509566,0.00706474672379302,NA,NA
"RG","140053","A","vbe","ndl",8.46928988846327e-07,4.23464494423163e-07,0,NA,NA
"RG","140053","A","vbe","total",1.54000297991644,0.770001489958219,0.00708554893996021,NA,NA
"RG","140053","B","all","ag",3.70945965523235,1.85472982761618,0.0137568360021421,NA,NA
"RG","140053","B","all","bg",1.13457765564225,0.567288827821126,0.00462432283070279,NA,NA
"RG","140053","B","all","fwb",3.07060039760147,1.53530019880074,0.0135691843080981,NA,NA
"RG","140053","B","all","ndl",0.595651407286857,0.297825703643429,0,NA,NA
"RG","140053","B","all","total",4.8440373108746,2.4220186554373,0.0183811588328449,NA,NA
"RG","140053","B","dgl","ag",1.73162613982389,0.865813069911945,0.00630931460405476,NA,NA
"RG","140053","B","dgl","bg",0.549951292702157,0.274975646351078,0.00227679835178693,NA,NA
"RG","140053","B","dgl","fwb",1.45275491689034,0.726377458445171,0.00630931460405476,NA,NA
"RG","140053","B","dgl","ndl",0.278871222933547,0.139435611466774,0,NA,NA
"RG","140053","B","dgl","total",2.28157743252605,1.14078871626302,0.00858611295584168,NA,NA
"RG","140053","B","ela","ag",0.144293941214496,0.0721469706072481,0.000431278174400381,NA,NA
"RG","140053","B","ela","bg",0.0543497182901509,0.0271748591450754,0.000152179211212422,NA,NA
"RG","140053","B","ela","fwb",0.106278505273628,0.0531392526368138,0.000431278174400381,NA,NA
"RG","140053","B","ela","ndl",0.0380154359408685,0.0190077179704343,0,NA,NA
"RG","140053","B","ela","total",0.198643659504647,0.0993218297523235,0.000583457385612803,NA,NA
"RG","140053","B","gfi","ag",1.3129635815807,0.65648179079035,0.00485770413661773,NA,NA
"RG","140053","B","gfi","bg",0.40602163692053,0.203010818460265,0.00168092957685099,NA,NA
"RG","140053","B","gfi","fwb",1.11851350140864,0.55925675070432,0.00485770413661773,NA,NA
"RG","140053","B","gfi","ndl",0.19445008017206,0.09722504008603,0,NA,NA
"RG","140053","B","gfi","total",1.71898521850123,0.859492609250615,0.00653863371346871,NA,NA
"RG","140053","B","sei","ag",0.141402160553136,0.0707010802765681,0.000877965095588708,NA,NA
"RG","140053","B","sei","bg",9.56914570713754e-08,4.78457285356877e-08,3.55015305734803e-10,NA,NA
"RG","140053","B","sei","fwb",0.141402012496168,0.0707010062480841,0.000877965095588708,NA,NA
"RG","140053","B","sei","ndl",1.48056968503623e-07,7.40284842518115e-08,0,NA,NA
"RG","140053","B","sei","total",0.141402256244593,0.0707011281222966,0.000877965450604014,NA,NA
"RG","140053","B","wta","ag",0.379173832060128,0.189586916030064,0.00128057399148057,NA,NA
"RG","140053","B","wta","bg",0.124254912037956,0.0621274560189783,0.000514415335837138,NA,NA
"RG","140053","B","wta","fwb",0.251651461532694,0.125825730766347,0.00109292229743649,NA,NA
"RG","140053","B","wta","ndl",0.0843145201834133,0.0421572600917066,0,NA,NA
"RG","140053","B","wta","total",0.503428744098085,0.251714372049042,0.00179498932731771,NA,NA
"RG","140053","all","all","ag",8.09648961121031,4.04824480560516,0.0333588232141398,615.038986899071,4
"RG","140053","all","all","bg",1.85123745152408,0.925618725762039,0.0075912936262451,615.038986899071,4
"RG","140053","all","all","fwb",7.0200524840742,3.5100262420371,0.0330308399500022,4926.86604042025,7
"RG","140053","all","all","ndl",1.00088912980987,0.500444564904935,0,4926.86604042025,7
"RG","140053","all","all","total",9.94772706273443,4.9738635313672,0.0409501168403849,615.038986899071,4
"RG","140053","all","dgl","ag",1.73162613982389,0.865813069911945,0.00630931460405476,NA,NA
"RG","140053","all","dgl","bg",0.549951292702157,0.274975646351078,0.00227679835178693,NA,NA
"RG","140053","all","dgl","fwb",1.45275491689034,0.726377458445171,0.00630931460405476,NA,NA
"RG","140053","all","dgl","ndl",0.278871222933547,0.139435611466774,0,NA,NA
"RG","140053","all","dgl","total",2.28157743252605,1.14078871626302,0.00858611295584168,NA,NA
"RG","140053","all","ela","ag",0.144293941214496,0.0721469706072481,0.000431278174400381,NA,NA
"RG","140053","all","ela","bg",0.0543497182901509,0.0271748591450754,0.000152179211212422,NA,NA
"RG","140053","all","ela","fwb",0.106278505273628,0.0531392526368138,0.000431278174400381,NA,NA
"RG","140053","all","ela","ndl",0.0380154359408685,0.0190077179704343,0,NA,NA
"RG","140053","all","ela","total",0.198643659504647,0.0993218297523235,0.000583457385612803,NA,NA
"RG","140053","all","gfi","ag",3.494351678461,1.74717583923049,0.0125715310402902,NA,NA
"RG","140053","all","gfi","bg",1.12268055393595,0.561340276967976,0.00464789749329484,NA,NA
"RG","140053","all","gfi","fwb",2.86615565664901,1.43307782832451,0.0124477140168267,NA,NA
"RG","140053","all","gfi","ndl",0.599686460802653,0.299843230401327,0,NA,NA
"RG","140053","all","gfi","total",4.61703223239695,2.30851611619847,0.017219428533585,NA,NA
"RG","140053","all","sei","ag",0.141562157267425,0.0707810786337127,0.00087895851518773,NA,NA
"RG","140053","all","sei","bg",9.56914570713754e-08,4.78457285356877e-08,3.55015305734803e-10,NA,NA
"RG","140053","all","sei","fwb",0.141402012496168,0.0707010062480841,0.000877965095588708,NA,NA
"RG","140053","all","sei","ndl",1.48056968503623e-07,7.40284842518115e-08,0,NA,NA
"RG","140053","all","sei","total",0.141562252958883,0.0707811264794413,0.000878958870203035,NA,NA
"RG","140053","all","ser","ag",0.666329721176651,0.333164860588326,0.00480689903790216,NA,NA
"RG","140053","all","ser","bg",3.22586952161684e-07,1.61293476080842e-07,1.19357172299823e-09,NA,NA
"RG","140053","all","ser","fwb",0.666329226213219,0.33316461310661,0.00480689903790216,NA,NA
"RG","140053","all","ser","ndl",4.94963431264987e-07,2.47481715632493e-07,0,NA,NA
"RG","140053","all","ser","total",0.666330043763604,0.333165021881802,0.00480690023147389,NA,NA
"RG","140053","all","vbe","ag",1.54000242363699,0.770001211818492,0.00708554725443347,NA,NA
"RG","140053","all","vbe","bg",5.56279453344494e-07,2.78139726672247e-07,1.68552674363382e-09,NA,NA
"RG","140053","all","vbe","fwb",1.53548070501913,0.767740352509566,0.00706474672379302,NA,NA
"RG","140053","all","vbe","ndl",8.46928988846327e-07,4.23464494423163e-07,0,NA,NA
"RG","140053","all","vbe","total",1.54000297991644,0.770001489958219,0.00708554893996021,NA,NA
"RG","140053","all","wta","ag",0.379173832060128,0.189586916030064,0.00128057399148057,NA,NA
"RG","140053","all","wta","bg",0.124254912037956,0.0621274560189783,0.000514415335837138,NA,NA
"RG","140053","all","wta","fwb",0.251651461532694,0.125825730766347,0.00109292229743649,NA,NA
"RG","140053","all","wta","ndl",0.0843145201834133,0.0421572600917066,0,NA,NA
"RG","140053","all","wta","total",0.503428744098085,0.251714372049042,0.00179498932731771,NA,NA
"RG","140054","A","all","ag",0.0586704369682715,0.0293352184841358,0.000271322241569942,26.2140365687802,NA
"RG","140054","A","all","bg",0.00656093717128944,0.00328046858564473,2.71622679908866e-05,26.2140365687802,NA
"RG","140054","A","all","fwb",0.0511486762445207,0.0255743381222603,0.000257520477650636,NA,NA
"RG","140054","A","all","ndl",0.00445200866614896,0.00222600433307448,0,NA,NA
"RG","140054","A","all","total",0.0652313741395611,0.0326156870697805,0.000298484509560829,26.2140365687802,NA
"RG","140054","A","bi","ag",0.0175918070216797,0.00879590351083983,0.000106553495980125,NA,NA
"RG","140054","A","bi","bg",8.51663557813247e-09,4.25831778906624e-09,3.15115516390902e-11,NA,NA
"RG","140054","A","bi","fwb",0.0175917939541233,0.00879589697706165,0.000106553495980125,NA,NA
"RG","140054","A","bi","ndl",1.30675563296593e-08,6.53377816482964e-09,0,NA,NA
"RG","140054","A","bi","total",0.0175918155383153,0.00879590776915762,0.000106553527491677,NA,NA
"RG","140054","A","gfi","ag",0.0186384877131557,0.00931924385657784,6.16119838078922e-05,NA,NA
"RG","140054","A","gfi","bg",0.00656092131147189,0.00328046065573595,2.71622142294936e-05,NA,NA
"RG","140054","A","gfi","fwb",0.0132877277039039,0.00664386385195197,5.77086014180548e-05,NA,NA
"RG","140054","A","gfi","ndl",0.00445198441868361,0.0022259922093418,0,NA,NA
"RG","140054","A","gfi","total",0.0251994090246277,0.0125997045123138,8.87741980373859e-05,NA,NA
"RG","140054","A","vbe","ag",0.0225021485489256,0.0112510742744628,0.000103532334034845,NA,NA
"RG","140054","A","vbe","bg",7.34318197309364e-09,3.67159098654682e-09,2.22498413784738e-11,NA,NA
"RG","140054","A","vbe","fwb",0.0202691545864934,0.0101345772932467,9.32583802524562e-05,NA,NA
"RG","140054","A","vbe","ndl",1.11799090295276e-08,5.58995451476379e-09,0,NA,NA
"RG","140054","A","vbe","total",0.0225021558921076,0.0112510779460538,0.000103532356284687,NA,NA
"RG","140054","all","all","ag",0.0586704369682715,0.0293352184841358,0.000271322241569942,26.2140365687802,0
"RG","140054","all","all","bg",0.00656093717128944,0.00328046858564473,2.71622679908866e-05,26.2140365687802,0
"RG","140054","all","all","fwb",0.0511486762445207,0.0255743381222603,0.000257520477650636,117.067011218588,3
"RG","140054","all","all","ndl",0.00445200866614896,0.00222600433307448,0,117.067011218588,3
"RG","140054","all","all","total",0.0652313741395611,0.0326156870697805,0.000298484509560829,26.2140365687802,0
"RG","140054","all","bi","ag",0.0175918070216797,0.00879590351083983,0.000106553495980125,NA,NA
"RG","140054","all","bi","bg",8.51663557813247e-09,4.25831778906624e-09,3.15115516390902e-11,NA,NA
"RG","140054","all","bi","fwb",0.0175917939541233,0.00879589697706165,0.000106553495980125,NA,NA
"RG","140054","all","bi","ndl",1.30675563296593e-08,6.53377816482964e-09,0,NA,NA
"RG","140054","all","bi","total",0.0175918155383153,0.00879590776915762,0.000106553527491677,NA,NA
"RG","140054","all","gfi","ag",0.0186384877131557,0.00931924385657784,6.16119838078922e-05,NA,NA
"RG","140054","all","gfi","bg",0.00656092131147189,0.00328046065573595,2.71622142294936e-05,NA,NA
"RG","140054","all","gfi","fwb",0.0132877277039039,0.00664386385195197,5.77086014180548e-05,NA,NA
"RG","140054","all","gfi","ndl",0.00445198441868361,0.0022259922093418,0,NA,NA
"RG","140054","all","gfi","total",0.0251994090246277,0.0125997045123138,8.87741980373859e-05,NA,NA
"RG","140054","all","vbe","ag",0.0225021485489256,0.0112510742744628,0.000103532334034845,NA,NA
"RG","140054","all","vbe","bg",7.34318197309364e-09,3.67159098654682e-09,2.22498413784738e-11,NA,NA
"RG","140054","all","vbe","fwb",0.0202691545864934,0.0101345772932467,9.32583802524562e-05,NA,NA
"RG","140054","all","vbe","ndl",1.11799090295276e-08,5.58995451476379e-09,0,NA,NA
"RG","140054","all","vbe","total",0.0225021558921076,0.0112510779460538,0.000103532356284687,NA,NA
"RG","140054","all",NA,"ag",0,0,0,NA,NA
"RG","140054","all",NA,"bg",0,0,0,NA,NA
"RG","140054","all",NA,"total",0,0,0,NA,NA
"RG","140054",NA,"all","ag",0,0,0,0,0
"RG","140054",NA,"all","bg",0,0,0,0,0
"RG","140054",NA,"all","total",0,0,0,0,0
"RG","140054",NA,NA,"ag",0,0,0,NA,NA
"RG","140054",NA,NA,"bg",0,0,0,NA,NA
"RG","140054",NA,NA,"total",0,0,0,NA,NA
"RG","140055","A","all","ag",0.138369802645671,0.0691849013228353,0.000829658534204939,-107.082255593368,NA
"RG","140055","A","all","bg",5.92063887163375e-08,2.96031943581687e-08,2.19063638250449e-10,-107.082255593368,NA
"RG","140055","A","all","fwb",0.122295545172772,0.0611477725863862,0.000740744117111482,NA,NA
"RG","140055","A","all","ndl",9.0843715517542e-08,4.5421857758771e-08,0,NA,NA
"RG","140055","A","all","total",0.138369861852059,0.0691849309260296,0.000829658753268578,-107.082255593368,NA
"RG","140055","A","sbi","ag",0.130606730576991,0.0653033652884953,0.000791084416864446,NA,NA
"RG","140055","A","sbi","bg",5.92063887163375e-08,2.96031943581687e-08,2.19063638250449e-10,NA,NA
"RG","140055","A","sbi","fwb",0.122295545172772,0.0611477725863862,0.000740744117111482,NA,NA
"RG","140055","A","sbi","ndl",9.0843715517542e-08,4.5421857758771e-08,0,NA,NA
"RG","140055","A","sbi","total",0.130606789783379,0.0653033948916896,0.000791084635928084,NA,NA
"RG","140055","A","stk","ag",0.00190756796274775,0.000953783981373875,1.15541391503632e-05,NA,NA
"RG","140055","A","stk","bg",0,0,0,NA,NA
"RG","140055","A","stk","total",0.00190756796274775,0.000953783981373875,1.15541391503632e-05,NA,NA
"RG","140055","A","vbe","ag",0.00609947871502229,0.00304973935751114,2.80637015678176e-05,NA,NA
"RG","140055","A","vbe","bg",0,0,0,NA,NA
"RG","140055","A","vbe","total",0.00609947871502229,0.00304973935751114,2.80637015678176e-05,NA,NA
"RG","140055","B","all","ag",0.713731331459349,0.356865665729674,0.00358485737136848,-711.241339550813,NA
"RG","140055","B","all","bg",2.83451520840305e-07,1.41725760420153e-07,9.18360528806049e-10,-711.241339550813,NA
"RG","140055","B","all","fwb",0.720707345812042,0.360353672906021,0.00361434169767328,-711.241339550813,NA
"RG","140055","B","all","ndl",4.32605656570726e-07,2.16302828285363e-07,0,-711.241339550813,NA
"RG","140055","B","all","total",0.713731614910871,0.356865807455435,0.00406861184630889,-711.241339550813,NA
"RG","140055","B","bah","ag",-0.110297082810921,-0.0551485414054608,-0.000471850691799657,NA,NA
"RG","140055","B","bah","bg",-3.50772712415018e-08,-1.75386356207509e-08,-1.06284131861751e-10,NA,NA
"RG","140055","B","bah","total",-0.110297117888193,-0.0551485589440965,1.19027584960986e-05,NA,NA
"RG","140055","B","gfi","ag",0.00673606749179936,0.00336803374589968,2.92547411168846e-05,NA,NA
"RG","140055","B","gfi","bg",0,0,0,NA,NA
"RG","140055","B","gfi","total",0.00673606749179936,0.00336803374589968,2.92547411168846e-05,NA,NA
"RG","140055","B","sbi","ag",0.183443454024732,0.091721727012366,0.00111111617566722,NA,NA
"RG","140055","B","sbi","bg",8.88095830745062e-08,4.44047915372531e-08,3.28595457375673e-10,NA,NA
"RG","140055","B","sbi","fwb",0.183443317759159,0.0917216588795793,0.00111111617566722,NA,NA
"RG","140055","B","sbi","ndl",1.36265573276313e-07,6.81327866381565e-08,0,NA,NA
"RG","140055","B","sbi","total",0.183443542834315,0.0917217714171575,0.00111111650426268,NA,NA
"RG","140055","B","vbe","ag",0.633848892753739,0.316924446376869,0.00291633714638403,NA,NA
"RG","140055","B","vbe","bg",2.29719209007301e-07,1.14859604503651e-07,6.96049203292122e-10,NA,NA
"RG","140055","B","vbe","fwb",0.634086718253332,0.317043359126666,0.00291743299068358,NA,NA
"RG","140055","B","vbe","ndl",3.49744820221944e-07,1.74872410110972e-07,0,NA,NA
"RG","140055","B","vbe","total",0.63384912247295,0.316924561236474,0.00291633784243323,NA,NA
"RG","140055","all","all","ag",0.854582849760286,0.427291424880143,0.00442966535488247,-727.89775988094,4
"RG","140055","all","all","bg",3.42657909556642e-07,1.71328954778321e-07,1.13742416705649e-09,-727.89775988094,4
"RG","140055","all","all","fwb",0.843002890984814,0.421501445492407,0.00435508581478476,-727.89775988094,4
"RG","140055","all","all","ndl",5.23449372088268e-07,2.61724686044134e-07,0,-727.89775988094,4
"RG","140055","all","all","total",0.854583192418197,0.427291596209098,0.00491342004888652,-727.89775988094,4
"RG","140055","all","bah","ag",-0.110541057420011,-0.0552705287100058,-0.000472894415177344,NA,NA
"RG","140055","all","bah","bg",-3.50772712415018e-08,-1.75386356207509e-08,-1.06284131861751e-10,NA,NA
"RG","140055","all","bah","total",-0.110541092497283,-0.0552705462486415,1.08590351184115e-05,NA,NA
"RG","140055","all","gfi","ag",0.00673606749179936,0.00336803374589968,2.92547411168846e-05,NA,NA
"RG","140055","all","gfi","bg",0,0,0,NA,NA
"RG","140055","all","gfi","total",0.00673606749179936,0.00336803374589968,2.92547411168846e-05,NA,NA
"RG","140055","all","sbi","ag",0.315757574039245,0.157878787019623,0.00191254225035474,NA,NA
"RG","140055","all","sbi","bg",1.48015971790844e-07,7.40079858954218e-08,5.47659095626122e-10,NA,NA
"RG","140055","all","sbi","fwb",0.305738862931931,0.152869431465965,0.00185186029277871,NA,NA
"RG","140055","all","sbi","ndl",2.27109288793855e-07,1.13554644396928e-07,0,NA,NA
"RG","140055","all","sbi","total",0.315757722055217,0.157878861027608,0.00191254279801384,NA,NA
"RG","140055","all","sei","ag",0.000774326217744288,0.000387163108872143,4.80779148597427e-06,NA,NA
"RG","140055","all","sei","bg",0,0,0,NA,NA
"RG","140055","all","sei","total",0.000774326217744288,0.000387163108872143,4.80779148597427e-06,NA,NA
"RG","140055","all","stk","ag",0.00190756796274775,0.000953783981373875,1.15541391503632e-05,NA,NA
"RG","140055","all","stk","bg",0,0,0,NA,NA
"RG","140055","all","stk","total",0.00190756796274775,0.000953783981373875,1.15541391503632e-05,NA,NA
"RG","140055","all","vbe","ag",0.639948371468761,0.319974185734381,0.00294440084795184,NA,NA
"RG","140055","all","vbe","bg",2.29719209007301e-07,1.14859604503651e-07,6.96049203292122e-10,NA,NA
"RG","140055","all","vbe","fwb",0.634086718253332,0.317043359126666,0.00291743299068358,NA,NA
"RG","140055","all","vbe","ndl",3.49744820221944e-07,1.74872410110972e-07,0,NA,NA
"RG","140055","all","vbe","total",0.639948601187972,0.319974300593986,0.00294440154400104,NA,NA
"RG","140055",NA,"all","ag",0.00248171565526678,0.00124085782763339,1.5149449309048e-05,90.4258352632437,0
"RG","140055",NA,"all","bg",0,0,0,90.4258352632437,0
"RG","140055",NA,"all","total",0.00248171565526678,0.00124085782763339,1.5149449309048e-05,90.4258352632437,0
"RG","140055",NA,"sbi","ag",0.00170738943752249,0.000853694718761245,1.03416578230737e-05,NA,NA
"RG","140055",NA,"sbi","bg",0,0,0,NA,NA
"RG","140055",NA,"sbi","total",0.00170738943752249,0.000853694718761245,1.03416578230737e-05,NA,NA
"RG","140055",NA,"sei","ag",0.000774326217744288,0.000387163108872143,4.80779148597427e-06,NA,NA
"RG","140055",NA,"sei","bg",0,0,0,NA,NA
"RG","140055",NA,"sei","total",0.000774326217744288,0.000387163108872143,4.80779148597427e-06,NA,NA
"RG","140056","A","all","ag",0.233736499516377,0.116868249758189,0.00105751582889036,-309.22188270802,NA
"RG","140056","A","all","bg",6.9207512697355e-08,3.46037563486775e-08,2.09698763472985e-10,-309.22188270802,NA
"RG","140056","A","all","fwb",0.191031323825196,0.095515661912598,0.000869707262523009,-309.22188270802,NA
"RG","140056","A","all","ndl",1.0536763203627e-07,5.2683816018135e-08,0,-309.22188270802,NA
"RG","140056","A","all","total",0.233736568723891,0.116868284361945,0.00105751603858913,-309.22188270802,NA
"RG","140056","A","bah","ag",0.030277108180055,0.0151385540900274,0.00012952540138156,NA,NA
"RG","140056","A","bah","bg",1.03501597981874e-08,5.1750798990938e-09,3.1360984188508e-11,NA,NA
"RG","140056","A","bah","fwb",0.028569221042467,0.0142846105212335,0.000122219127619673,NA,NA
"RG","140056","A","bah","ndl",1.57579977465899e-08,7.878998873295e-09,0,NA,NA
"RG","140056","A","bah","total",0.030277118530215,0.0151385592651074,0.000129525432742544,NA,NA
"RG","140056","A","ges","ag",0.000108484660258767,5.42423301293831e-05,4.03671420822869e-07,NA,NA
"RG","140056","A","ges","bg",0,0,0,NA,NA
"RG","140056","A","ges","total",0.000108484660258767,5.42423301293831e-05,4.03671420822869e-07,NA,NA
"RG","140056","A","gfi","ag",0.0404900912490435,0.0202450456245217,0.000175848466294595,NA,NA
"RG","140056","A","gfi","bg",0,0,0,NA,NA
"RG","140056","A","gfi","total",0.0404900912490435,0.0202450456245217,0.000175848466294595,NA,NA
"RG","140056","A","rei","ag",0.000498084779665852,0.000249042389832925,3.09260839694527e-06,NA,NA
"RG","140056","A","rei","bg",0,0,0,NA,NA
"RG","140056","A","rei","total",0.000498084779665852,0.000249042389832925,3.09260839694527e-06,NA,NA
"RG","140056","A","sbi","ag",0.000887749720217128,0.000443874860108564,5.37710005535514e-06,NA,NA
"RG","140056","A","sbi","bg",0,0,0,NA,NA
"RG","140056","A","sbi","total",0.000887749720217128,0.000443874860108564,5.37710005535514e-06,NA,NA
"RG","140056","A","sei","ag",0.000200625863967336,0.000100312931983668,1.24568598937319e-06,NA,NA
"RG","140056","A","sei","bg",0,0,0,NA,NA
"RG","140056","A","sei","total",0.000200625863967336,0.000100312931983668,1.24568598937319e-06,NA,NA
"RG","140056","A","vbe","ag",0.16127435506317,0.0806371775315849,0.000742022895351716,NA,NA
"RG","140056","A","vbe","bg",5.88573528991674e-08,2.94286764495838e-08,1.78337779284478e-10,NA,NA
"RG","140056","A","vbe","fwb",0.162462102782729,0.0812310513913645,0.000747488134903336,NA,NA
"RG","140056","A","vbe","ndl",8.96096342896801e-08,4.48048171448401e-08,0,NA,NA
"RG","140056","A","vbe","total",0.161274413920523,0.0806372069602614,0.000742023073689495,NA,NA
"RG","140056","all","all","ag",0.233736499516377,0.116868249758189,0.00105751582889036,-309.22188270802,4
"RG","140056","all","all","bg",6.9207512697355e-08,3.46037563486775e-08,2.09698763472985e-10,-309.22188270802,4
"RG","140056","all","all","fwb",0.191031323825196,0.095515661912598,0.000869707262523009,-309.22188270802,4
"RG","140056","all","all","ndl",1.0536763203627e-07,5.2683816018135e-08,0,-309.22188270802,4
"RG","140056","all","all","total",0.233736568723891,0.116868284361945,0.00105751603858913,-309.22188270802,4
"RG","140056","all","bah","ag",0.030277108180055,0.0151385540900274,0.00012952540138156,NA,NA
"RG","140056","all","bah","bg",1.03501597981874e-08,5.1750798990938e-09,3.1360984188508e-11,NA,NA
"RG","140056","all","bah","fwb",0.028569221042467,0.0142846105212335,0.000122219127619673,NA,NA
"RG","140056","all","bah","ndl",1.57579977465899e-08,7.878998873295e-09,0,NA,NA
"RG","140056","all","bah","total",0.030277118530215,0.0151385592651074,0.000129525432742544,NA,NA
"RG","140056","all","ges","ag",0.000108484660258767,5.42423301293831e-05,4.03671420822869e-07,NA,NA
"RG","140056","all","ges","bg",0,0,0,NA,NA
"RG","140056","all","ges","total",0.000108484660258767,5.42423301293831e-05,4.03671420822869e-07,NA,NA
"RG","140056","all","gfi","ag",0.0404900912490435,0.0202450456245217,0.000175848466294595,NA,NA
"RG","140056","all","gfi","bg",0,0,0,NA,NA
"RG","140056","all","gfi","total",0.0404900912490435,0.0202450456245217,0.000175848466294595,NA,NA
"RG","140056","all","rei","ag",0.000498084779665852,0.000249042389832925,3.09260839694527e-06,NA,NA
"RG","140056","all","rei","bg",0,0,0,NA,NA
"RG","140056","all","rei","total",0.000498084779665852,0.000249042389832925,3.09260839694527e-06,NA,NA
"RG","140056","all","sbi","ag",0.000887749720217128,0.000443874860108564,5.37710005535514e-06,NA,NA
"RG","140056","all","sbi","bg",0,0,0,NA,NA
"RG","140056","all","sbi","total",0.000887749720217128,0.000443874860108564,5.37710005535514e-06,NA,NA
"RG","140056","all","sei","ag",0.000200625863967336,0.000100312931983668,1.24568598937319e-06,NA,NA
"RG","140056","all","sei","bg",0,0,0,NA,NA
"RG","140056","all","sei","total",0.000200625863967336,0.000100312931983668,1.24568598937319e-06,NA,NA
"RG","140056","all","vbe","ag",0.16127435506317,0.0806371775315849,0.000742022895351716,NA,NA
"RG","140056","all","vbe","bg",5.88573528991674e-08,2.94286764495838e-08,1.78337779284478e-10,NA,NA
"RG","140056","all","vbe","fwb",0.162462102782729,0.0812310513913645,0.000747488134903336,NA,NA
"RG","140056","all","vbe","ndl",8.96096342896801e-08,4.48048171448401e-08,0,NA,NA
"RG","140056","all","vbe","total",0.161274413920523,0.0806372069602614,0.000742023073689495,NA,NA
"RG","140057","A","all","ag",0.03916329719354,0.0195816485967702,9.4992969676573e-05,-1102.84189150412,NA
"RG","140057","A","all","bg",0.0240742571188411,0.0120371285594206,9.96674302669065e-05,-1102.84189150412,NA
"RG","140057","A","all","fwb",0.0343468595700473,0.0171734297850237,0.000145450539739835,-1102.84189150412,NA
"RG","140057","A","all","ndl",0.016335844249604,0.00816792212480199,0,-1102.84189150412,NA
"RG","140057","A","all","total",0.063237554312382,0.0316187771561909,0.00019466039994348,-1102.84189150412,NA
"RG","140057","A","as","ag",0.00072599543035463,0.000362997715177314,4.39735432165798e-06,NA,NA
"RG","140057","A","as","bg",0,0,0,NA,NA
"RG","140057","A","as","total",0.00072599543035463,0.000362997715177314,4.39735432165798e-06,NA,NA
"RG","140057","A","gfi","ag",0.0729632696447145,0.0364816348223572,0.000245932873971256,NA,NA
"RG","140057","A","gfi","bg",0.0240742623394758,0.0120371311697379,9.96674460854298e-05,NA,NA
"RG","140057","A","gfi","fwb",0.0487572137284998,0.0243786068642499,0.000211752579222875,NA,NA
"RG","140057","A","gfi","ndl",0.0163358521979596,0.00816792609897979,0,NA,NA
"RG","140057","A","gfi","total",0.0970375319841904,0.0485187659920952,0.000345600320056686,NA,NA
"RG","140057","A","sei","ag",0.000467260950865835,0.000233630475432918,2.90122324392597e-06,NA,NA
"RG","140057","A","sei","bg",0,0,0,NA,NA
"RG","140057","A","sei","total",0.000467260950865835,0.000233630475432918,2.90122324392597e-06,NA,NA
"RG","140057","A","vbe","ag",-0.0235002224391083,-0.011750111219554,-0.000108124486871952,NA,NA
"RG","140057","A","vbe","bg",-5.2206347546807e-09,-2.6103173773403e-09,-1.58185233066826e-11,NA,NA
"RG","140057","A","vbe","fwb",-0.0144103541584524,-0.0072051770792262,-6.630203948304e-05,NA,NA
"RG","140057","A","vbe","ndl",-7.94835561035819e-09,-3.9741778051791e-09,0,NA,NA
"RG","140057","A","vbe","total",-0.0235002276597431,-0.0117501138298714,-0.000108124502690476,NA,NA
"RG","140057","all","all","ag",0.03916329719354,0.0195816485967702,9.4992969676573e-05,-1102.84189150412,-2
"RG","140057","all","all","bg",0.0240742571188411,0.0120371285594206,9.96674302669065e-05,-1102.84189150412,-2
"RG","140057","all","all","fwb",0.0343468595700473,0.0171734297850237,0.000145450539739835,-1102.84189150412,-2
"RG","140057","all","all","ndl",0.016335844249604,0.00816792212480199,0,-1102.84189150412,-2
"RG","140057","all","all","total",0.063237554312382,0.0316187771561909,0.00019466039994348,-1102.84189150412,-2
"RG","140057","all","as","ag",0.00072599543035463,0.000362997715177314,4.39735432165798e-06,NA,NA
"RG","140057","all","as","bg",0,0,0,NA,NA
"RG","140057","all","as","total",0.00072599543035463,0.000362997715177314,4.39735432165798e-06,NA,NA
"RG","140057","all","gfi","ag",0.0729632696447145,0.0364816348223572,0.000245932873971256,NA,NA
"RG","140057","all","gfi","bg",0.0240742623394758,0.0120371311697379,9.96674460854298e-05,NA,NA
"RG","140057","all","gfi","fwb",0.0487572137284998,0.0243786068642499,0.000211752579222875,NA,NA
