"SP_P_ID","plot_ID","inv","inv_year","stand","tree_ID","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","bot_name","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","DBH_class_10","state","tree_inventory_status","DBH_incl_growth","growth_method","BA_m2_incl_growth","height_inc_growth","DBH_h_m","R2.x","R2.y","mean_DBH_cm","Dg_cm","Hg_m","R2_comb","H_new_method","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",0.380206069649025,0.00184019737710128,0.190103034824512
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",90.8377461768591,0.0737602498956096,45.4188730884295
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",9.48686070571609,0.0459164058156659,4.74343035285805
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",16.7803815738684,0.0728771971753105,8.3901907869342
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",11.5676087639553,0,5.78380438197765
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",14.678585188609,0.0607693426808413,7.3392925943045
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","total",147.849827336024,0.258507565296711,73.9249136680122
"140058gfi",140058,"HBI",2011,"A",28,0,967,196,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",15,3,1,NA,18.5539834167929,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,19.4,"no growth",0.0295592452776264,18.5539834167929,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ag",133.171242147415,0.19773822261587,66.5856210737077
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stw",11.0549015677616,0.00897658007302242,5.5274507838808
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",0.967281118911575,0.00468164061553202,0.483640559455787
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",237.569202200762,0.192906192187019,118.784601100381
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",22.635719554458,0.109556882643577,11.317859777229
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",45.4689624921707,0.197471704103497,22.7344812460853
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",26.2935657302258,0,13.1467828651129
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",45.5420814178229,0.188544217069787,22.7710407089114
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","total",389.531714082113,0.702137216692434,194.765857041056
"140058gfi",140058,"HBI",2011,"A",29,0,1160,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,NA,22.3104441810164,"coeff_SP_P",NA,291,130,29.1,0.0665083018746593,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,29.1,"no growth",0.0665083018746593,22.3104441810164,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ag",343.98963266429,0.513592999622647,171.994816332145
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stw",2.0398566431395,0.00165636359422927,1.01992832156975
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",0.191151496360039,0.000925173242382589,0.0955757481800195
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",43.4766826569009,0.0353030663174035,21.7383413284504
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",4.90250244076434,0.0237281118132994,2.45125122038217
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",9.61522447124121,0.0417589198786006,4.8076122356206
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",7.29290505535033,0,3.64645252767516
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",6.63678176787965,0.0274762765190217,3.31839088393982
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","total",74.155104531636,0.130847911364937,37.077552265818
"140058gfi",140058,"HBI",2011,"A",30,0,1106,231,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",10,3,1,NA,14.7083746940862,"coeff_SP_P",NA,146,130,14.6,0.01674154725098,12.62,0.0500343869018386,0.0500343869018386,"10","14",2,14.6,"no growth",0.01674154725098,14.7083746940862,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ag",67.5183227637563,0.103371634845915,33.7591613818782
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stw",12.7702374202399,0.0103694327852348,6.38511871011995
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",1.10573286028188,0.0053517470437643,0.55286643014094
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",271.773976185068,0.220680468662275,135.886988092534
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",25.5960454295385,0.123884859878966,12.7980227147692
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",53.5907271088035,0.232744527833534,26.7953635544017
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",30.0860879971919,0,15.0430439985959
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",53.8517529960135,0.222946257403496,26.9258764980068
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","total",448.774559997137,0.81597729360727,224.387279998569
"140058gfi",140058,"HBI",2011,"A",31,0,902,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.6519416932467,"coeff_SP_P",NA,309,130,30.9,0.0749906020393518,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,30.9,"no growth",0.0749906020393518,22.6519416932467,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ag",394.922807001124,0.593031036203774,197.461403500562
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stw",13.7813720070998,0.011190474069765,6.8906860035499
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",1.1864252123715,0.00574229802787806,0.59321260618575
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",291.640875549409,0.23681239094612,145.820437774704
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",27.3034298113067,0.132148600286724,13.6517149056533
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",58.5473031725773,0.254270937678503,29.2736515862887
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",32.3457390539981,0,16.1728695269991
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",58.8607497415622,0.243683503930067,29.4303748707811
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","total",483.665894548325,0.883848204939058,241.832947274162
"140058gfi",140058,"HBI",2011,"A",32,0,567,202,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,22.8121379289286,"coeff_SP_P",NA,319,130,31.9,0.0799229025054877,17.84,0.0999860870850348,0.0999860870850348,"30","14",2,31.9,"no growth",0.0799229025054877,22.8121379289286,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ag",424.805144806762,0.640164701008991,212.402572403381
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stw",5.91936881966478,0.0048065274815678,2.95968440983239
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","stb",0.537946835358981,0.00260366268313747,0.268973417679491
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sw",130.500346776462,0.105966281582487,65.250173388231
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","sb",13.1424085217999,0.0636092572455115,6.57120426089995
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","fwb",23.5304853334805,0.102192897803306,11.7652426667402
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","ndl",15.2914317690137,0,7.64571588450685
"140058gfi",140058,"HBI",2011,"A",33,0,667,217,36,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",20,3,1,NA,20.2160999077591,"coeff_SP_P",NA,225,130,22.5,0.0397607820219958,12.62,0.0500343869018386,0.0500343869018386,"20","14",2,22.5,"no growth",0.0397607820219958,20.2160999077591,1.3,0.967400343780132,0.818618937104054,20.1756302521008,21.2587441228468,17.7242138413914,0.967400343780132,"coeff_SP_P","bg",22.2057422920939,0.0919317730892687,11.1028711460469
