bund_nr,labor,labornr,otprobe,utprobe
50005,200,000012196/018_35,30,60
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/017_34,10,30
50005,200,000012196/018_35,30,60
50005,200,000012196/016_33,5,10
50005,180,vTI50005_0_1,0,1
50005,180,vTI50005_50_90,50,90
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/015_32,0,5
50005,180,vTI50005_90_140,90,140
50005,180,vTI50005_30_50,30,50
50005,200,000012196/019_36,60,90
50005,100,0812394,0,5
50005,100,0812394,0,5
50005,100,0812395,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/018_35,30,60
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/018_35,30,60
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,100,0812395,5,10
50005,100,0812395,5,10
50005,100,0812395,5,10
50005,100,0812395,5,10
50005,100,0812394,0,5
50005,200,000012196/018_35,30,60
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/019_36,60,90
50005,180,vTI50005_10_30,10,30
50005,200,000012196/016_33,5,10
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,180,vTI50005_90_140,90,140
50005,200,000012196/016_33,5,10
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/017_34,10,30
50005,200,000012196/016_33,5,10
50005,180,vTI50005_30_50,30,50
50005,200,000012196/019_36,60,90
50005,200,000012196/017_34,10,30
50005,200,000012196/017_34,10,30
50005,100,0812395,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,180,vTI50005_140_200,140,200
50005,180,vTI50005_1_5,1,5
50005,180,vTI50005_5_10,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/017_34,10,30
50005,200,000012196/017_34,10,30
50005,200,000012196/017_34,10,30
50005,200,000012196/018_35,30,60
50005,200,000012196/019_36,60,90
50005,200,000012196/015_32,0,5
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/015_32,0,5
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/018_35,30,60
50005,180,vTI50005_0_1,0,1
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,100,0812394,0,5
50005,100,0812394,0,5
50005,100,0812394,0,5
50005,200,000012196/019_36,60,90
50005,200,000012196/019_36,60,90
50005,180,vTI50005_10_30,10,30
50005,180,vTI50005_5_10,5,10
50005,180,vTI50005_1_5,1,5
50005,180,vTI50005_140_200,140,200
50005,180,vTI50005_50_90,50,90
50005,200,000012196/017_34,10,30
50005,200,000012196/017_34,10,30
50005,100,0812395,5,10
50005,100,0812395,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/017_34,10,30
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/016_33,5,10
50005,100,0812394,0,5
50005,100,0812394,0,5
50005,200,000012196/015_32,0,5
50005,100,0812395,5,10
50005,200,000012196/019_36,60,90
50005,200,000012196/016_33,5,10
50005,200,000012196/017_34,10,30
50005,200,000012196/017_34,10,30
50005,200,000012196/018_35,30,60
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/018_35,30,60
50005,100,0812395,5,10
50005,200,000012196/016_33,5,10
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,100,0812394,0,5
50005,200,000012196/016_33,5,10
50005,100,0812394,0,5
50005,100,0812395,5,10
50005,100,0812394,0,5
50005,200,000012196/019_36,60,90
50005,200,000012196/018_35,30,60
50005,200,000012196/018_35,30,60
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50005,200,000012196/015_32,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,180,vTI50006_90_140,90,140
50006,200,000013186/005_35,10,30
50006,200,000013186/004_34,5,10
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,100,0812390,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/003_33,0,5
50006,100,0812391,5,10
50006,200,000013186/007_37,60,90
50006,100,0812390,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,100,0812390,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,100,0812390,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,100,0812390,0,5
50006,100,0812390,0,5
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,100,0812390,0,5
50006,180,vTI50006_10_30,10,30
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/006_36,30,60
50006,180,vTI50006_140_200,140,200
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,100,0812390,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/003_33,0,5
50006,180,vTI50006_0_5,0,5
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/005_35,10,30
50006,200,000013186/005_35,10,30
50006,200,000013186/006_36,30,60
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/006_36,30,60
50006,200,000013186/005_35,10,30
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/007_37,60,90
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/004_34,5,10
50006,180,vTI50006_5_10,5,10
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/003_33,0,5
50006,180,vTI50006_5_10,5,10
50006,100,0812391,5,10
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,100,0812390,0,5
50006,100,0812390,0,5
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,180,vTI50006_60_90,60,90
50006,180,vTI50006_30_60,30,60
50006,200,000013186/007_37,60,90
50006,200,000013186/006_36,30,60
50006,100,0812390,0,5
50006,180,vTI50006_0_5,0,5
50006,200,000013186/006_36,30,60
50006,180,vTI50006_10_30,10,30
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,100,0812390,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,180,vTI50006_140_200,140,200
50006,200,000013186/007_37,60,90
50006,100,0812391,5,10
50006,100,0812391,5,10
50006,100,0812390,0,5
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,100,0812390,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/004_34,5,10
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/007_37,60,90
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/003_33,0,5
50006,200,000013186/007_37,60,90
50006,100,0812391,5,10
50006,100,0812390,0,5
50006,200,000013186/007_37,60,90
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,180,vTI50006_90_140,90,140
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,100,0812390,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/003_33,0,5
50006,180,vTI50006_60_90,60,90
50006,100,0812391,5,10
50006,200,000013186/006_36,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/004_34,5,10
50006,200,000013186/005_35,10,30
50006,200,000013186/004_34,5,10
50006,180,vTI50006_30_60,30,60
50006,200,000013186/006_36,30,60
50006,200,000013186/004_34,5,10
50006,200,000013186/003_33,0,5
50006,200,000013186/004_34,5,10
50006,200,000013186/004_34,5,10
50007,180,vTI50007_0_1,0,1
50007,180,vTI50007_140_200,140,200
50007,180,vTI50007_1_5,1,5
50007,200,000013186/019_35,30,60
50007,100,0812400,0,5
50007,100,0812401,5,10
50007,200,000013186/017_33,5,10
50007,180,vTI50007_1_5,1,5
50007,180,vTI50007_140_200,140,200
50007,100,0812400,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/019_35,30,60
50007,200,000013186/016_32,0,5
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,180,vTI50007_10_30,10,30
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,180,vTI50007_0_1,0,1
50007,200,000013186/016_32,0,5
50007,200,000013186/020_36,60,90
50007,200,000013186/016_32,0,5
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/016_32,0,5
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,100,0812401,5,10
50007,100,0812401,5,10
50007,200,000013186/016_32,0,5
50007,180,vTI50007_5_10,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,200,000013186/016_32,0,5
50007,100,0812400,0,5
50007,100,0812401,5,10
50007,180,vTI50007_30_60,30,60
50007,100,0812401,5,10
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,100,0812401,5,10
50007,100,0812401,5,10
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/018_34,10,30
50007,200,000013186/016_32,0,5
50007,200,000013186/020_36,60,90
50007,100,0812401,5,10
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,100,0812401,5,10
50007,100,0812401,5,10
50007,100,0812401,5,10
50007,180,vTI50007_90_140,90,140
50007,180,vTI50007_60_90,60,90
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,200,000013186/017_33,5,10
50007,180,vTI50007_30_60,30,60
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/020_36,60,90
50007,200,000013186/017_33,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,100,0812401,5,10
50007,100,0812401,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,180,vTI50007_60_90,60,90
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/018_34,10,30
50007,180,vTI50007_5_10,5,10
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/017_33,5,10
50007,100,0812401,5,10
50007,100,0812400,0,5
50007,180,vTI50007_90_140,90,140
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,100,0812400,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,100,0812401,5,10
50007,180,vTI50007_10_30,10,30
50007,200,000013186/019_35,30,60
50007,200,000013186/019_35,30,60
50007,200,000013186/020_36,60,90
50007,200,000013186/020_36,60,90
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/020_36,60,90
50007,200,000013186/016_32,0,5
50007,200,000013186/019_35,30,60
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/018_34,10,30
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/018_34,10,30
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/016_32,0,5
50007,200,000013186/018_34,10,30
50007,200,000013186/018_34,10,30
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,200,000013186/017_33,5,10
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,100,0812400,0,5
50007,100,0812401,5,10
50007,200,000013186/018_34,10,30
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50007,200,000013186/016_32,0,5
50008,100,0812504,0,5
50008,200,000012921/051_37,60,90
50008,200,000012921/051_37,60,90
50008,200,000012921/051_37,60,90
50008,200,000012921/051_37,60,90
50008,200,000012921/051_37,60,90
50008,180,vTI50008_60_90,60,90
50008,100,0812504,0,5
50008,200,000012921/051_37,60,90
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/048_34,5,10
50008,200,000012921/047_33,0,5
50008,200,000012921/049_35,10,30
50008,180,vTI50008_10_30,10,30
50008,180,vTI50008_30_60,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/049_35,10,30
50008,200,000012921/050_36,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/049_35,10,30
50008,200,000012921/049_35,10,30
50008,200,000012921/050_36,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/047_33,0,5
50008,200,000012921/049_35,10,30
50008,200,000012921/049_35,10,30
50008,200,000012921/048_34,5,10
50008,200,000012921/051_37,60,90
50008,200,000012921/050_36,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/050_36,30,60
50008,200,000012921/051_37,60,90
